'Bayern Munich', 2, 1, 2, 9, 0
'still win', 2, 0, 9, 13, 0
'canceled an', 2, 0, 4, 33, 0
'wanted one', 2, 0, 1, 4, 0
'card and', 2, 0, 11, 23, 0
'pushes us', 2, 0, 3, 12, 0
'be one', 2, 0, 2, 13, 0
'anything about', 2, 0, 3, 6, 0
'rifle and', 2, 0, 5, 22, 0
'first gold', 2, 0, 15, 29, 0
'cheerleaders went', 2, 0, 25, 31, 0
'catch down', 2, 0, 4, 17, 0
'Davis like', 2, 0, 2, 22, 0
'with winning', 2, 0, 5, 11, 0
'rumors surfaced', 2, 0, 6, 14, 0
'playing amazing', 2, 0, 5, 19, 0
'Utah has', 2, 0, 8, 21, 0
'oldest of', 2, 0, 1, 7, 0
'continuing love', 2, 0, 2, 11, 0
'" Toon', 2, 0, 0, 26, 0
'two players', 2, 0, 4, 9, 0
'follow that', 2, 0, 9, 14, 0
'Francisco Giants', 2, 1, 2, 14, 0
'and professional basketball', 3, 0, 7, 11, 0
'the fight as', 3, 0, 11, 18, 0
'one small advantage', 3, 0, 2, 5, 0
'was called off', 3, 0, 11, 29, 0
'been such a', 3, 0, 1, 6, 0
'right behind the', 3, 0, 9, 18, 0
'the former president', 3, 0, 16, 26, 0
'conference title games', 3, 0, 10, 13, 0
'but there was', 3, 0, 0, 19, 0
'just wanted to', 3, 0, 9, 16, 0
'rushing yards and', 3, 0, 14, 20, 0
'played since the', 3, 0, 19, 36, 0
'media portion of', 3, 0, 5, 26, 0
'the sellout crowd', 3, 0, 1, 5, 0
'really excited to', 3, 0, 1, 12, 0
'Giants may try', 3, 0, 1, 14, 0
'said WNBA President', 3, 0, 1, 4, 0
'West starting five', 3, 0, 1, 13, 0
'his post-match news', 3, 0, 3, 18, 0
'"I didn\'t think', 3, 0, 0, 7, 0
'very highly thought', 3, 0, 8, 26, 0
"and that's going", 3, 0, 14, 22, 0
'relieve nerve pain', 3, 0, 4, 7, 0
'enjoyed wins against', 3, 0, 5, 21, 0
'can definitely play', 3, 0, 11, 16, 0
'to win a', 3, 0, 31, 36, 0
'are disappointed with', 3, 0, 1, 5, 0
'Washington Redskins quarterback', 3, 0, 1, 14, 0
'wide receiver has', 3, 0, 4, 15, 0
'including staying healthy', 3, 0, 0, 3, 0
'to stay here', 3, 0, 2, 9, 0
'playing amazing and', 3, 0, 5, 19, 0
'two rivals at', 3, 0, 4, 29, 0
'at AOL Fanhouse', 3, 0, 7, 22, 0
'the Green Bay', 3, 0, 3, 13, 0
'was nothing to', 3, 0, 1, 9, 0
'had four players', 3, 0, 9, 16, 0
'another downward dip', 3, 0, 10, 13, 0
'been strongly linked', 3, 0, 2, 13, 0
'be given the', 3, 0, 4, 12, 0
'the Australian Open', 3, 0, 7, 19, 0
'the opening day', 3, 0, 13, 16, 0
'drugs throughout his', 3, 0, 20, 25, 0
'side becoming the', 3, 0, 3, 21, 0
'the NFL for', 3, 0, 3, 26, 0
